algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__c2,extra__chunk_size,extra__cost_is_approx,extra__d,extra__eps,extra__facility_final,extra__levels_used,extra__m_factor,extra__m_summary,extra__mode,extra__opened_centers,extra__peak_mem_bytes,extra__points_seen,extra__r,extra__state_bytes,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
[16]Charikar2003_FacilityOnline,1.0,1.00753,1887567.5,10.0,high_dim_sparseish,,0.13749,,,,,,32768.0,,,,,57.0,20215309.0,30000.0,,2736.0,,,,7273.11539,8.0,30000.0,1.0,0.75303,4.12477,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.66032,3.0525,5718749.5,10.0,high_dim_sparseish,Ailon2009 faithful (no refinement),2323.48327,,8192.0,,,,,,,,,,52489687.0,30000.0,,10752.0,,,224.0,3227.71754,8.0,30000.0,0.76912,205.25072,9.29449,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.99657,1.00001,1873485.06357,10.0,high_dim_sparseish,,3.51207,8.0,1024.0,0.0,10.0,0.8,,,,,batch_stream_wrapper,,40400724.0,30000.0,10.0,1424.0,0.0,,,262614.52455,8.0,30000.0,0.99423,0.00135,0.11423,42.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,1873459.75,10.0,high_dim_sparseish,,,,,,,,,,,,,,20317685.0,30000.0,,,,,,180892.84148,8.0,30000.0,1.0,0.0,0.16584,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),1.0,1.00015,1873752.25,10.0,high_dim_sparseish,,,,,,,,,,,,,,20318669.0,30000.0,,,,,,957175.67323,8.0,30000.0,1.0,0.01561,0.03134,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,1873459.76285,10.0,high_dim_sparseish,,104.27941,,8192.0,,,,,1.0,2.0,32.0,,,40406025.0,30000.0,,2816.0,,32.0,,69760.51318,8.0,30000.0,1.0,0.0,0.43004,77.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,1.0,1.00968,1891605.75,10.0,high_dim_sparseish,,0.1352,,,,,,32768.0,,,,,53.0,20214349.0,30000.0,,2544.0,,,,7396.17648,8.0,30000.0,1.0,0.96858,4.05614,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.87179,2.29262,4295147.5,10.0,high_dim_sparseish,Ailon2009 faithful (no refinement),2323.08295,,8192.0,,,,,,,,,,52489687.0,30000.0,,10752.0,,,224.0,3228.27483,8.0,30000.0,0.90496,129.26286,9.29288,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.94899,1.01086,1893811.93313,10.0,high_dim_sparseish,,3.51621,8.0,1024.0,0.0,10.0,0.8,,,,,batch_stream_wrapper,,40400724.0,30000.0,10.0,1424.0,0.0,,,261354.77604,8.0,30000.0,0.95415,1.08634,0.11478,77.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,1873459.75,10.0,high_dim_sparseish,,,,,,,,,,,,,,20317685.0,30000.0,,,,,,213131.06456,8.0,30000.0,1.0,0.0,0.14075,211.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),1.0,1.00014,1873734.625,10.0,high_dim_sparseish,,,,,,,,,,,,,,20318669.0,30000.0,,,,,,956797.89596,8.0,30000.0,1.0,0.01467,0.03135,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,1873459.81275,10.0,high_dim_sparseish,,102.66314,,8192.0,,,,,1.0,2.0,32.0,,,40406025.0,30000.0,,2816.0,,32.0,,70820.44302,8.0,30000.0,1.0,0.0,0.4236,211.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,1.0,1.00904,1890401.875,10.0,high_dim_sparseish,,0.1362,,,,,,32768.0,,,,,47.0,20212669.0,30000.0,,2256.0,,,,7341.86479,8.0,30000.0,1.0,0.90432,4.08615,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.79451,2.72532,5105785.0,10.0,high_dim_sparseish,Ailon2009 faithful (no refinement),2329.90763,,8192.0,,,,,,,,,,52489687.0,30000.0,,10752.0,,,224.0,3218.80706,8.0,30000.0,0.87827,172.5324,9.32022,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.99331,1.00004,1873540.4551,10.0,high_dim_sparseish,,3.56557,8.0,1024.0,0.0,10.0,0.8,,,,,batch_stream_wrapper,,40400724.0,30000.0,10.0,1424.0,0.0,,,258757.039,8.0,30000.0,0.98986,0.0043,0.11593,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.99738,1.0,1194574.75,10.0,blobs,,,,,,,,,,,,,,40477573.0,30000.0,,,,,,84805.65371,16.0,30000.0,0.99703,0.0,0.35374,42.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.90365,1.12677,1346011.5,10.0,blobs,,,,,,,,,,,,,,40479109.0,30000.0,,,,,,463768.11594,16.0,30000.0,0.96099,12.67704,0.06468,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99738,1.0,1194575.8235,10.0,blobs,,101.18371,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,70300.00527,16.0,30000.0,0.99703,8e-05,0.42674,42.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.99752,1.01003,1206564.25,10.0,blobs,,0.22872,,,,,,8192.0,,,,,142.0,40400961.0,30000.0,,6816.0,,,,4372.1273,16.0,30000.0,0.99724,1.00366,6.86164,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.74409,2.77848,3319113.75,10.0,blobs,Ailon2009 faithful (no refinement),10904.90694,,8192.0,,,,,,,,,,140526999.0,30000.0,,27648.0,,,576.0,687.74488,16.0,30000.0,0.88272,177.84897,43.62082,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.8612,1.18318,1413408.66961,10.0,blobs,,4.12439,8.0,1024.0,0.0,10.0,0.3,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,223641.37751,16.0,30000.0,0.91823,18.31898,0.13414,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.99738,1.0,1194574.75,10.0,blobs,,,,,,,,,,,,,,40477989.0,30000.0,,,,,,95869.55328,16.0,30000.0,0.99703,0.0,0.31292,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.99738,1.0001,1194705.25,10.0,blobs,,,,,,,,,,,,,,40479021.0,30000.0,,,,,,483748.72755,16.0,30000.0,0.99703,0.01092,0.06201,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99723,1.0,1194580.33289,10.0,blobs,,99.22821,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,71549.03359,16.0,30000.0,0.99691,0.00046,0.41929,77.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.99745,1.01052,1207153.25,10.0,blobs,,0.22052,,,,,,8192.0,,,,,132.0,40398705.0,30000.0,,6336.0,,,,4534.66773,16.0,30000.0,0.99712,1.05296,6.61569,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.77582,2.14797,2565911.75,10.0,blobs,Ailon2009 faithful (no refinement),10875.67816,,8192.0,,,,,,,,,,140526999.0,30000.0,,27600.0,,,575.0,689.59244,16.0,30000.0,0.89844,114.79708,43.50395,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.86992,1.2326,1472437.02816,10.0,blobs,,4.27095,8.0,1024.0,0.0,10.0,0.3,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,217206.7573,16.0,30000.0,0.92713,23.26035,0.13811,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.99738,1.0,1194574.75,10.0,blobs,,,,,,,,,,,,,,40477925.0,30000.0,,,,,,90159.72941,16.0,30000.0,0.99703,0.0,0.33274,211.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.91915,1.07184,1280398.75,10.0,blobs,,,,,,,,,,,,,,40479021.0,30000.0,,,,,,493752.66276,16.0,30000.0,0.97495,7.18448,0.06075,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99723,1.0,1194580.23643,10.0,blobs,,97.76395,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,72632.46895,16.0,30000.0,0.99691,0.00045,0.41303,211.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.99709,1.01256,1209587.25,10.0,blobs,,0.22867,,,,,,8192.0,,,,,131.0,40398369.0,30000.0,,6288.0,,,,4373.09382,16.0,30000.0,0.99683,1.25672,6.86013,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.76699,2.42893,2901549.5,10.0,blobs,Ailon2009 faithful (no refinement),10879.5839,,8192.0,,,,,,,,,,140526999.0,30000.0,,27648.0,,,576.0,689.34469,16.0,30000.0,0.89179,142.89392,43.51959,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.81027,1.31178,1567019.5872,10.0,blobs,,4.1522,8.0,1024.0,0.0,10.0,0.3,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,223166.96236,16.0,30000.0,0.91202,31.17802,0.13442,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.99738,1.0,1194574.75,10.0,blobs,,,,,,,,,,,,,,40477957.0,30000.0,,,,,,87244.71378,16.0,30000.0,0.99703,0.0,0.34386,42.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.90365,1.12677,1346011.5,10.0,blobs,,,,,,,,,,,,,,40479021.0,30000.0,,,,,,455963.14066,16.0,30000.0,0.96099,12.67704,0.06579,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99738,1.0,1194575.82353,10.0,blobs,,95.23556,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,73706.70076,16.0,30000.0,0.99703,8e-05,0.40701,42.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.99752,1.01003,1206564.25,10.0,blobs,,0.22811,,,,,,8192.0,,,,,142.0,40400961.0,30000.0,,6816.0,,,,4383.83751,16.0,30000.0,0.99724,1.00366,6.84331,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.74409,2.77848,3319113.75,10.0,blobs,Ailon2009 faithful (no refinement),10872.30564,,8192.0,,,,,,,,,,140526999.0,30000.0,,27648.0,,,576.0,689.80671,16.0,30000.0,0.88272,177.84897,43.49044,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.8612,1.18318,1413408.66961,10.0,blobs,,4.32526,8.0,1024.0,0.0,10.0,0.5,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,214061.52306,16.0,30000.0,0.91823,18.31898,0.14014,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.99738,1.0,1194574.75,10.0,blobs,,,,,,,,,,,,,,40477989.0,30000.0,,,,,,93006.14441,16.0,30000.0,0.99703,0.0,0.32255,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.99738,1.0001,1194705.25,10.0,blobs,,,,,,,,,,,,,,40479021.0,30000.0,,,,,,464464.29361,16.0,30000.0,0.99703,0.01092,0.06459,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99723,1.0,1194580.33286,10.0,blobs,,100.59098,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,70399.86728,16.0,30000.0,0.99691,0.00046,0.42613,77.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.99745,1.01052,1207153.25,10.0,blobs,,0.22562,,,,,,8192.0,,,,,132.0,40398705.0,30000.0,,6336.0,,,,4432.07504,16.0,30000.0,0.99712,1.05296,6.76883,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.77582,2.14797,2565911.75,10.0,blobs,Ailon2009 faithful (no refinement),10867.94706,,8192.0,,,,,,,,,,140526999.0,30000.0,,27600.0,,,575.0,690.08241,16.0,30000.0,0.89844,114.79708,43.47306,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.86992,1.2326,1472437.02816,10.0,blobs,,4.24469,8.0,1024.0,0.0,10.0,0.5,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,218366.43707,16.0,30000.0,0.92713,23.26035,0.13738,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.99738,1.0,1194574.75,10.0,blobs,,,,,,,,,,,,,,40477925.0,30000.0,,,,,,91333.27168,16.0,30000.0,0.99703,0.0,0.32846,211.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.91915,1.07184,1280398.75,10.0,blobs,,,,,,,,,,,,,,40479021.0,30000.0,,,,,,537973.45721,16.0,30000.0,0.97495,7.18448,0.05576,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99723,1.0,1194580.23647,10.0,blobs,,95.00044,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,74578.99374,16.0,30000.0,0.99691,0.00045,0.40225,211.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.99709,1.01256,1209587.25,10.0,blobs,,0.22923,,,,,,8192.0,,,,,131.0,40398369.0,30000.0,,6288.0,,,,4362.24702,16.0,30000.0,0.99683,1.25672,6.87718,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.76699,2.42893,2901549.5,10.0,blobs,Ailon2009 faithful (no refinement),10887.60353,,8192.0,,,,,,,,,,140526999.0,30000.0,,27648.0,,,576.0,688.83713,16.0,30000.0,0.89179,142.89392,43.55165,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.81027,1.31178,1567019.5872,10.0,blobs,,4.21354,8.0,1024.0,0.0,10.0,0.5,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,219933.15307,16.0,30000.0,0.91202,31.17802,0.1364,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.99738,1.0,1194574.75,10.0,blobs,,,,,,,,,,,,,,40477957.0,30000.0,,,,,,89760.72027,16.0,30000.0,0.99703,0.0,0.33422,42.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.90365,1.12677,1346011.5,10.0,blobs,,,,,,,,,,,,,,40479021.0,30000.0,,,,,,425670.27886,16.0,30000.0,0.96099,12.67704,0.07047,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99738,1.0,1194575.82351,10.0,blobs,,94.34759,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,74867.75696,16.0,30000.0,0.99703,8e-05,0.4007,42.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.99752,1.01003,1206564.25,10.0,blobs,,0.2299,,,,,,8192.0,,,,,142.0,40400961.0,30000.0,,6816.0,,,,4349.70299,16.0,30000.0,0.99724,1.00366,6.89702,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.74409,2.77848,3319113.75,10.0,blobs,Ailon2009 faithful (no refinement),10842.72946,,8192.0,,,,,,,,,,140526999.0,30000.0,,27648.0,,,576.0,691.68801,16.0,30000.0,0.88272,177.84897,43.37215,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.8612,1.18318,1413408.66961,10.0,blobs,,4.19308,8.0,1024.0,0.0,10.0,0.8,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,220426.69656,16.0,30000.0,0.91823,18.31898,0.13609,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.99738,1.0,1194574.75,10.0,blobs,,,,,,,,,,,,,,40477989.0,30000.0,,,,,,95891.66819,16.0,30000.0,0.99703,0.0,0.31285,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.99738,1.0001,1194705.25,10.0,blobs,,,,,,,,,,,,,,40479021.0,30000.0,,,,,,416487.82563,16.0,30000.0,0.99703,0.01092,0.07203,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99723,1.0,1194580.33286,10.0,blobs,,101.84546,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,69689.04848,16.0,30000.0,0.99691,0.00046,0.43048,77.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.99745,1.01052,1207153.25,10.0,blobs,,0.22626,,,,,,8192.0,,,,,132.0,40398705.0,30000.0,,6336.0,,,,4419.61225,16.0,30000.0,0.99712,1.05296,6.78792,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.77582,2.14797,2565911.75,10.0,blobs,Ailon2009 faithful (no refinement),10909.92389,,8192.0,,,,,,,,,,140526999.0,30000.0,,27600.0,,,575.0,687.42852,16.0,30000.0,0.89844,114.79708,43.6409,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.86992,1.2326,1472437.02816,10.0,blobs,,4.2583,8.0,1024.0,0.0,10.0,0.8,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,217303.05883,16.0,30000.0,0.92713,23.26035,0.13805,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.99738,1.0,1194574.75,10.0,blobs,,,,,,,,,,,,,,40477925.0,30000.0,,,,,,91657.70997,16.0,30000.0,0.99703,0.0,0.3273,211.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.91915,1.07184,1280398.75,10.0,blobs,,,,,,,,,,,,,,40479021.0,30000.0,,,,,,539220.0247,16.0,30000.0,0.97495,7.18448,0.05563,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.99723,1.0,1194580.23644,10.0,blobs,,96.50619,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,73408.54854,16.0,30000.0,0.99691,0.00045,0.40867,211.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.99709,1.01256,1209587.25,10.0,blobs,,0.22726,,,,,,8192.0,,,,,131.0,40398369.0,30000.0,,6288.0,,,,4400.23796,16.0,30000.0,0.99683,1.25672,6.81781,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.76699,2.42893,2901549.5,10.0,blobs,Ailon2009 faithful (no refinement),10836.22069,,8192.0,,,,,,,,,,140526999.0,30000.0,,27648.0,,,576.0,692.10343,16.0,30000.0,0.89179,142.89392,43.34612,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.81027,1.31178,1567019.5872,10.0,blobs,,4.22127,8.0,1024.0,0.0,10.0,0.8,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,219549.00974,16.0,30000.0,0.91202,31.17802,0.13664,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.394,1.0,75067.85156,10.0,anisotropic,,,,,,,,,,,,,,40477973.0,30000.0,,,,,,73762.2314,16.0,30000.0,0.64105,0.0,0.40671,42.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.38187,1.10312,82809.19531,10.0,anisotropic,,,,,,,,,,,,,,40479109.0,30000.0,,,,,,390578.80693,16.0,30000.0,0.63501,10.31246,0.0768,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.3923,1.05679,79331.44143,10.0,anisotropic,,95.91773,,8192.0,,,,,1.0,2.0,32.0,,,80726649.0,30000.0,,2816.0,,32.0,,73839.3757,16.0,30000.0,0.64725,5.67964,0.40628,42.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.40772,1.03213,77479.92187,10.0,anisotropic,,0.21231,,,,,,128.0,,,,,155.0,40404825.0,30000.0,,7440.0,,,,4710.0676,16.0,30000.0,0.64845,3.21318,6.36933,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.3775,1.39975,105076.57031,10.0,anisotropic,Ailon2009 faithful (no refinement),10912.92476,,8192.0,,,,,,,,,,140526999.0,30000.0,,27648.0,,,576.0,687.23793,16.0,30000.0,0.63991,39.97545,43.653,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.40954,1.05746,79381.39027,10.0,anisotropic,,4.7745,8.0,1024.0,0.0,10.0,0.3,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,189478.72035,16.0,30000.0,0.64598,5.74618,0.15832,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.41414,1.0,74938.85937,10.0,anisotropic,,,,,,,,,,,,,,40477989.0,30000.0,,,,,,62187.94284,16.0,30000.0,0.64789,0.0,0.4824,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.39142,1.03042,77218.875,10.0,anisotropic,,,,,,,,,,,,,,40479053.0,30000.0,,,,,,551692.84743,16.0,30000.0,0.63813,3.0425,0.05437,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.40088,1.05398,78984.60308,10.0,anisotropic,,115.24912,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,62032.45197,16.0,30000.0,0.64111,5.39872,0.48361,77.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.41363,1.04195,78083.15625,10.0,anisotropic,,0.222,,,,,,256.0,,,,,81.0,40385785.0,30000.0,,3888.0,,,,4504.30921,16.0,30000.0,0.64314,4.19581,6.66028,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.33309,1.88968,141610.78125,10.0,anisotropic,Ailon2009 faithful (no refinement),10928.387,,8192.0,,,,,,,,,,140526951.0,30000.0,,27600.0,,,575.0,686.26592,16.0,30000.0,0.62783,88.96842,43.71483,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.41027,1.07226,80354.50351,10.0,anisotropic,,4.1332,8.0,1024.0,0.0,10.0,0.3,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,223573.73872,16.0,30000.0,0.64167,7.22675,0.13418,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.39168,1.0,74623.67968,10.0,anisotropic,,,,,,,,,,,,,,40478021.0,30000.0,,,,,,75091.79183,16.0,30000.0,0.6472,0.0,0.39951,211.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.37686,1.12638,84054.85937,10.0,anisotropic,,,,,,,,,,,,,,40479021.0,30000.0,,,,,,711661.46264,16.0,30000.0,0.63256,12.63832,0.04215,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.40459,1.08417,80905.24046,10.0,anisotropic,,101.54231,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,70019.2601,16.0,30000.0,0.65233,8.41765,0.42845,211.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.38444,1.10654,82574.71875,10.0,anisotropic,,0.21295,,,,,,128.0,,,,,152.0,40404081.0,30000.0,,7296.0,,,,4695.90701,16.0,30000.0,0.64464,10.65484,6.38854,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.36612,1.68244,125550.09375,10.0,anisotropic,Ailon2009 faithful (no refinement),10752.09454,,8192.0,,,,,,,,,,140526999.0,30000.0,,27648.0,,,576.0,697.51853,16.0,30000.0,0.63293,68.2443,43.0096,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.39743,1.15785,86403.31377,10.0,anisotropic,,4.28556,8.0,1024.0,0.0,10.0,0.3,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,215905.39025,16.0,30000.0,0.63826,15.78538,0.13894,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.394,1.0,75067.85156,10.0,anisotropic,,,,,,,,,,,,,,40477973.0,30000.0,,,,,,74153.50676,16.0,30000.0,0.64105,0.0,0.40456,42.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.38187,1.10312,82809.19531,10.0,anisotropic,,,,,,,,,,,,,,40479021.0,30000.0,,,,,,407088.54048,16.0,30000.0,0.63501,10.31246,0.07369,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.3923,1.05679,79331.44182,10.0,anisotropic,,99.1019,,8192.0,,,,,1.0,2.0,32.0,,,80726649.0,30000.0,,2816.0,,32.0,,71748.06384,16.0,30000.0,0.64725,5.67964,0.41812,42.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.40772,1.03213,77479.92187,10.0,anisotropic,,0.21269,,,,,,128.0,,,,,155.0,40404825.0,30000.0,,7440.0,,,,4701.59882,16.0,30000.0,0.64845,3.21318,6.3808,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.3775,1.39975,105076.57031,10.0,anisotropic,Ailon2009 faithful (no refinement),10825.82512,,8192.0,,,,,,,,,,140526999.0,30000.0,,27648.0,,,576.0,692.76738,16.0,30000.0,0.63991,39.97545,43.30457,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.40954,1.05746,79381.39027,10.0,anisotropic,,4.25404,8.0,1024.0,0.0,10.0,0.5,,,,,batch_stream_wrapper,,80722756.0,30000.0,10.0,2448.0,0.0,,,216877.79117,16.0,30000.0,0.64598,5.74618,0.13832,42.0,insertion-only,Kmeans_sweep
KMeans(sk),0.41414,1.0,74938.85937,10.0,anisotropic,,,,,,,,,,,,,,40477989.0,30000.0,,,,,,68211.06631,16.0,30000.0,0.64789,0.0,0.43981,77.0,insertion-only,Kmeans_sweep
MiniBatchKMeans(sk),0.39142,1.03042,77218.875,10.0,anisotropic,,,,,,,,,,,,,,40479053.0,30000.0,,,,,,536928.77065,16.0,30000.0,0.63813,3.0425,0.05587,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,0.40088,1.05398,78984.60391,10.0,anisotropic,,99.90713,,8192.0,,,,,1.0,2.0,32.0,,,80726665.0,30000.0,,2816.0,,32.0,,71104.79068,16.0,30000.0,0.64111,5.39872,0.42191,77.0,insertion-only,Kmeans_sweep
[16]Charikar2003_FacilityOnline,0.41363,1.04195,78083.15625,10.0,anisotropic,,0.21837,,,,,,256.0,,,,,81.0,40385785.0,30000.0,,3888.0,,,,4579.33293,16.0,30000.0,0.64314,4.19581,6.55117,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.33309,1.88968,141610.78125,10.0,anisotropic,Ailon2009 faithful (no refinement),10824.31941,,8192.0,,,,,,,,,,140526951.0,30000.0,,27600.0,,,575.0,692.86438,16.0,30000.0,0.62783,88.96842,43.29851,77.0,insertion-only,Kmeans_sweep
